model,model_display,physics,condition,question_type,category,accuracy,f1,count
internvl3,InternVL3,no_physics,full,direction_reversal,Temporal,0.9033613445378151,0.9033613445378151,238
internvl3,InternVL3,no_physics,full,property_competition,Dynamics,1.0,1.0,36
internvl3,InternVL3,no_physics,full,mass_ratio,Dynamics,0.9716981132075472,0.9716981132075472,212
internvl3,InternVL3,no_physics,full,relative_velocity_decision,Dynamics,0.5352112676056338,0.8326760563380281,71
internvl3,InternVL3,with_physics,zero_shot,stationary_duration,Temporal,0.003032600454890068,0.003032600454890068,1319
internvl3,InternVL3,with_physics,zero_shot,stopped_objects_count,Perception,0.0,0.0,1981
internvl3,InternVL3,with_physics,zero_shot,stationary_start_time,Temporal,0.1493212669683258,0.1493212669683258,1326
internvl3,InternVL3,with_physics,zero_shot,collision_presence,Perception,0.7492416582406471,0.745871250421301,1978
internvl3,InternVL3,with_physics,zero_shot,object_count,Perception,0.0010085728693898135,0.0010085728693898135,1983
internvl3,InternVL3,with_physics,zero_shot,friction_comparison,Dynamics,0.0,6.848142441362781e-05,1947
internvl3,InternVL3,with_physics,zero_shot,rolling_detection,Perception,0.0,0.0,1979
internvl3,InternVL3,with_physics,zero_shot,shape_distribution,Perception,0.4981549815498155,0.5337989808469513,1355
internvl3,InternVL3,with_physics,zero_shot,newtons_second_law,Dynamics,0.0,0.0,1367
internvl3,InternVL3,with_physics,zero_shot,velocity_scaling,Dynamics,0.03539019963702359,0.03756805807622504,1102
internvl3,InternVL3,with_physics,zero_shot,friction_scaling,Dynamics,0.0,0.0004488330341113106,1114
internvl3,InternVL3,with_physics,zero_shot,fastest_object,Perception,0.0008361204013377926,0.0019697067146899924,1196
internvl3,InternVL3,with_physics,zero_shot,apparent_contradiction,Causal,0.26394052044609667,0.2910161090458488,1076
internvl3,InternVL3,with_physics,zero_shot,friction_coefficient_comparison,Dynamics,0.02785923753665689,0.07122865275142316,682
internvl3,InternVL3,with_physics,zero_shot,momentum_conservation,Dynamics,0.0,0.0,819
internvl3,InternVL3,with_physics,zero_shot,energy_analysis_taxonomy,Dynamics,0.002932551319648094,0.002932551319648094,341
internvl3,InternVL3,with_physics,zero_shot,indirect_causation,Causal,0.0,0.0,67
internvl3,InternVL3,with_physics,zero_shot,four_hop_causation,Causal,0.0,0.0,56
internvl3,InternVL3,with_physics,zero_shot,relative_velocity_magnitude,Dynamics,0.06,0.26666666666666666,150
internvl3,InternVL3,with_physics,zero_shot,event_sequence,Temporal,0.0,0.0,52
internvl3,InternVL3,with_physics,zero_shot,temporal_consistency,Temporal,0.0,0.0,188
internvl3,InternVL3,with_physics,zero_shot,direction_reversal,Temporal,0.8697478991596639,0.8683473389355741,238
internvl3,InternVL3,with_physics,zero_shot,property_competition,Dynamics,0.0,0.0,36
internvl3,InternVL3,with_physics,zero_shot,mass_ratio,Dynamics,0.2169811320754717,0.2169811320754717,212
internvl3,InternVL3,with_physics,zero_shot,relative_velocity_decision,Dynamics,0.0,0.0,71
internvl3,InternVL3,with_physics,easy,stationary_duration,Temporal,0.9924184988627748,0.9924184988627748,1319
internvl3,InternVL3,with_physics,easy,stopped_objects_count,Perception,0.5749621403331651,0.5749621403331651,1981
internvl3,InternVL3,with_physics,easy,stationary_start_time,Temporal,0.9932126696832579,0.9932126696832579,1326
internvl3,InternVL3,with_physics,easy,collision_presence,Perception,0.7406471183013145,0.7406471183013145,1978
internvl3,InternVL3,with_physics,easy,object_count,Perception,0.972768532526475,0.972768532526475,1983
internvl3,InternVL3,with_physics,easy,friction_comparison,Dynamics,0.8556753980482794,0.8834103749357987,1947
internvl3,InternVL3,with_physics,easy,rolling_detection,Perception,0.7973724103082365,0.7968671045982819,1979
internvl3,InternVL3,with_physics,easy,shape_distribution,Perception,0.4199261992619926,0.4280688806888069,1355
internvl3,InternVL3,with_physics,easy,newtons_second_law,Dynamics,0.514996342355523,0.7574981711777615,1367
internvl3,InternVL3,with_physics,easy,velocity_scaling,Dynamics,0.0,0.6346642468239564,1102
internvl3,InternVL3,with_physics,easy,friction_scaling,Dynamics,0.005385996409335727,0.5026929982046678,1114
internvl3,InternVL3,with_physics,easy,fastest_object,Perception,0.5392976588628763,0.7519713146385387,1196
internvl3,InternVL3,with_physics,easy,apparent_contradiction,Causal,0.0,0.11334749513188175,1076
internvl3,InternVL3,with_physics,easy,friction_coefficient_comparison,Dynamics,0.8328445747800587,0.9588881426491398,682
internvl3,InternVL3,with_physics,easy,momentum_conservation,Dynamics,0.9865689865689866,0.9966422466422467,819
internvl3,InternVL3,with_physics,easy,energy_analysis_taxonomy,Dynamics,0.8621700879765396,0.9561689532364019,341
internvl3,InternVL3,with_physics,easy,indirect_causation,Causal,0.0,0.0,67
internvl3,InternVL3,with_physics,easy,four_hop_causation,Causal,0.0,0.078125,56
internvl3,InternVL3,with_physics,easy,relative_velocity_magnitude,Dynamics,0.7866666666666666,0.8933333333333333,150
internvl3,InternVL3,with_physics,easy,event_sequence,Temporal,0.4423076923076923,0.9714168506931665,52
internvl3,InternVL3,with_physics,easy,temporal_consistency,Temporal,0.005319148936170213,0.36702127659574474,188
internvl3,InternVL3,with_physics,easy,direction_reversal,Temporal,0.9033613445378151,0.9033613445378151,238
internvl3,InternVL3,with_physics,easy,property_competition,Dynamics,0.9444444444444444,0.9576068376068376,36
internvl3,InternVL3,with_physics,easy,mass_ratio,Dynamics,0.6933962264150944,0.6933962264150944,212
internvl3,InternVL3,with_physics,easy,relative_velocity_decision,Dynamics,0.4647887323943662,0.8073239436619718,71
internvl3,InternVL3,with_physics,easy_medium,stationary_duration,Temporal,0.9962092494313874,0.9962092494313874,1319
internvl3,InternVL3,with_physics,easy_medium,stopped_objects_count,Perception,0.6481574962140333,0.6417634191485782,1981
internvl3,InternVL3,with_physics,easy_medium,stationary_start_time,Temporal,0.9969834087481146,0.9969834087481146,1326
internvl3,InternVL3,with_physics,easy_medium,collision_presence,Perception,0.7512639029322548,0.7512639029322548,1978
internvl3,InternVL3,with_physics,easy_medium,object_count,Perception,0.9097327281896117,0.9097327281896117,1983
internvl3,InternVL3,with_physics,easy_medium,friction_comparison,Dynamics,0.9024139702105803,0.919020715630885,1947
internvl3,InternVL3,with_physics,easy_medium,rolling_detection,Perception,0.8383021728145528,0.8383021728145528,1979
internvl3,InternVL3,with_physics,easy_medium,shape_distribution,Perception,1.0,1.0,1355
internvl3,InternVL3,with_physics,easy_medium,newtons_second_law,Dynamics,1.0,1.0,1367
internvl3,InternVL3,with_physics,easy_medium,velocity_scaling,Dynamics,1.0,1.0,1102
internvl3,InternVL3,with_physics,easy_medium,friction_scaling,Dynamics,1.0,1.0,1114
internvl3,InternVL3,with_physics,easy_medium,fastest_object,Perception,0.9891304347826086,0.9964882943143812,1196
internvl3,InternVL3,with_physics,easy_medium,apparent_contradiction,Causal,1.0,1.0,1076
internvl3,InternVL3,with_physics,easy_medium,friction_coefficient_comparison,Dynamics,0.9970674486803519,0.9994134897360704,682
internvl3,InternVL3,with_physics,easy_medium,momentum_conservation,Dynamics,0.989010989010989,0.9972527472527473,819
internvl3,InternVL3,with_physics,easy_medium,energy_analysis_taxonomy,Dynamics,1.0,1.0,341
internvl3,InternVL3,with_physics,easy_medium,indirect_causation,Causal,1.0,1.0,67
internvl3,InternVL3,with_physics,easy_medium,four_hop_causation,Causal,1.0,1.0,56
internvl3,InternVL3,with_physics,easy_medium,relative_velocity_magnitude,Dynamics,0.92,0.96,150
internvl3,InternVL3,with_physics,easy_medium,event_sequence,Temporal,0.4423076923076923,0.9725736105999263,52
internvl3,InternVL3,with_physics,easy_medium,temporal_consistency,Temporal,1.0,1.0,188
internvl3,InternVL3,with_physics,easy_medium,direction_reversal,Temporal,0.9033613445378151,0.9033613445378151,238
internvl3,InternVL3,with_physics,easy_medium,property_competition,Dynamics,1.0,1.0,36
internvl3,InternVL3,with_physics,easy_medium,mass_ratio,Dynamics,0.910377358490566,0.910377358490566,212
internvl3,InternVL3,with_physics,easy_medium,relative_velocity_decision,Dynamics,0.5352112676056338,0.8326760563380281,71
internvl3,InternVL3,with_physics,hard,stationary_duration,Temporal,0.9969673995451099,0.9969673995451099,1319
internvl3,InternVL3,with_physics,hard,stopped_objects_count,Perception,0.6168601716304897,0.6168601716304897,1981
internvl3,InternVL3,with_physics,hard,stationary_start_time,Temporal,0.9555052790346908,0.9555052790346908,1326
internvl3,InternVL3,with_physics,hard,collision_presence,Perception,0.7411526794742164,0.7411526794742164,1978
internvl3,InternVL3,with_physics,hard,object_count,Perception,0.9601613716591024,0.9601613716591024,1983
internvl3,InternVL3,with_physics,hard,friction_comparison,Dynamics,0.8875192604006163,0.9080636877247047,1947
internvl3,InternVL3,with_physics,hard,rolling_detection,Perception,0.8216270843860536,0.8216270843860536,1979
internvl3,InternVL3,with_physics,hard,shape_distribution,Perception,0.9210332103321033,0.9524108241082411,1355
internvl3,InternVL3,with_physics,hard,newtons_second_law,Dynamics,1.0,1.0,1367
internvl3,InternVL3,with_physics,hard,velocity_scaling,Dynamics,1.0,1.0,1102
internvl3,InternVL3,with_physics,hard,friction_scaling,Dynamics,1.0,1.0,1114
internvl3,InternVL3,with_physics,hard,fastest_object,Perception,0.6295986622073578,0.8077582325701055,1196
internvl3,InternVL3,with_physics,hard,apparent_contradiction,Causal,1.0,1.0,1076
internvl3,InternVL3,with_physics,hard,friction_coefficient_comparison,Dynamics,0.7917888563049853,0.951158921723438,682
internvl3,InternVL3,with_physics,hard,momentum_conservation,Dynamics,0.967032967032967,0.9917582417582418,819
internvl3,InternVL3,with_physics,hard,energy_analysis_taxonomy,Dynamics,1.0,1.0,341
internvl3,InternVL3,with_physics,hard,indirect_causation,Causal,0.0,0.0,67
internvl3,InternVL3,with_physics,hard,four_hop_causation,Causal,1.0,1.0,56
internvl3,InternVL3,with_physics,hard,relative_velocity_magnitude,Dynamics,0.8333333333333334,0.9166666666666666,150
internvl3,InternVL3,with_physics,hard,event_sequence,Temporal,0.36538461538461536,0.9722181327444486,52
internvl3,InternVL3,with_physics,hard,temporal_consistency,Temporal,1.0,1.0,188
internvl3,InternVL3,with_physics,hard,direction_reversal,Temporal,0.8949579831932774,0.8949579831932774,238
internvl3,InternVL3,with_physics,hard,property_competition,Dynamics,0.9444444444444444,0.9622222222222222,36
internvl3,InternVL3,with_physics,hard,mass_ratio,Dynamics,0.7971698113207547,0.7971698113207547,212
internvl3,InternVL3,with_physics,hard,relative_velocity_decision,Dynamics,0.5633802816901409,0.8428169014084508,71
internvl3,InternVL3,with_physics,full,stationary_duration,Temporal,0.9097801364670205,0.9097801364670205,1319
internvl3,InternVL3,with_physics,full,stopped_objects_count,Perception,0.6183745583038869,0.6183745583038869,1981
internvl3,InternVL3,with_physics,full,stationary_start_time,Temporal,0.9947209653092006,0.9947209653092006,1326
internvl3,InternVL3,with_physics,full,collision_presence,Perception,0.750252780586451,0.7446775643186159,1978
internvl3,InternVL3,with_physics,full,object_count,Perception,0.9747856782652546,0.9747856782652546,1983
internvl3,InternVL3,with_physics,full,friction_comparison,Dynamics,0.8741653826399589,0.8921417565485362,1947
internvl3,InternVL3,with_physics,full,rolling_detection,Perception,0.7832238504295098,0.7832238504295098,1979
internvl3,InternVL3,with_physics,full,shape_distribution,Perception,0.9992619926199262,0.9992619926199262,1355
internvl3,InternVL3,with_physics,full,newtons_second_law,Dynamics,1.0,1.0,1367
internvl3,InternVL3,with_physics,full,velocity_scaling,Dynamics,1.0,1.0,1102
internvl3,InternVL3,with_physics,full,friction_scaling,Dynamics,1.0,1.0,1114
internvl3,InternVL3,with_physics,full,fastest_object,Perception,0.9874581939799331,0.99508969291578,1196
internvl3,InternVL3,with_physics,full,apparent_contradiction,Causal,1.0,1.0,1076
internvl3,InternVL3,with_physics,full,friction_coefficient_comparison,Dynamics,0.9970674486803519,0.9995234604105571,682
internvl3,InternVL3,with_physics,full,momentum_conservation,Dynamics,0.9877899877899878,0.996947496947497,819
internvl3,InternVL3,with_physics,full,energy_analysis_taxonomy,Dynamics,1.0,1.0,341
internvl3,InternVL3,with_physics,full,indirect_causation,Causal,1.0,1.0,67
internvl3,InternVL3,with_physics,full,four_hop_causation,Causal,1.0,1.0,56
internvl3,InternVL3,with_physics,full,relative_velocity_magnitude,Dynamics,0.8733333333333333,0.9366666666666666,150
internvl3,InternVL3,with_physics,full,event_sequence,Temporal,0.4807692307692308,0.9738556618819777,52
internvl3,InternVL3,with_physics,full,temporal_consistency,Temporal,1.0,1.0,188
internvl3,InternVL3,with_physics,full,direction_reversal,Temporal,0.9033613445378151,0.9033613445378151,238
internvl3,InternVL3,with_physics,full,property_competition,Dynamics,1.0,1.0,36
internvl3,InternVL3,with_physics,full,mass_ratio,Dynamics,0.8962264150943396,0.8962264150943396,212
internvl3,InternVL3,with_physics,full,relative_velocity_decision,Dynamics,0.5774647887323944,0.8478873239436621,71
